"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","MYSP","20-0","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","PHGU","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","PHGU","20-40","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,12,"NE Appledore","NORWEGIAN_COVE","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASFO","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASFO","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASFO","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASFO","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASRU","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASRU","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASRU","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","ASRU","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CABO","40-20","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CAIR","20-0","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CAIR","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","CAIR","40-20","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","HOAM","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","HOAM","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","HOAM","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","HOAM","40-20","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSC","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Short horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSC","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Short horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSC","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Short horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSC","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Short horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSP","0-20","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSP","20-0","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","PHGU","20-0","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","BROAD_COVE","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASFO","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASFO","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASFO","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASFO","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASRU","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASRU","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASRU","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","ASRU","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CABO","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CABO","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CABO","40-20","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CAIR","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CAIR","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CAIR","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","CAIR","40-20","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HESA","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HESA","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HESA","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HESA","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HOAM","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HOAM","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","HOAM","40-20","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","MYSP","0-20","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","MYSP","20-0","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","PHGU","20-0","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","PHGU","20-40","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,13,"NE Appledore","DEVILS_DANCE_FLOOR","PHGU","40-20","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASFO","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASFO","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASFO","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASFO","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASRU","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASRU","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASRU","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","ASRU","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CABO","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CABO","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CABO","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CAIR","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","LARUS_LEDGE","CAIR","20-0","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
